Year,Metric,Correlation,P-value,N,Significance
2017,Household Size,0.11500481779415324,0.15018214446665612,158,ns
2017,Vaccine Coverage 1st Dose (%),-0.17119854647471963,0.021204541150496917,181,*
2017,Vaccine Coverage 2nd Dose (%),-0.09744279198085266,0.2292688042378789,154,ns
2018,GDP per Capita,-0.05821611609328251,0.44544208050517875,174,ns
2018,Health Expenditure (% GDP),-0.24228985334378633,0.08670751294686593,51,.
2018,Urban Population (%),-0.10184042228205675,0.17371813567896985,180,ns
2018,Birth Rate,0.07643008875182326,0.30783949298674873,180,ns
2018,Net Migration,-0.08217269934928817,0.27415495120515815,179,ns
2018,Population Density,-0.0800359978496642,0.28550737885650274,180,ns
2018,Political Stability Index,-0.4125409484173815,8.683358600280468e-09,180,***
2018,Household Size,0.03593159228848883,0.6550424955542562,157,ns
2018,Vaccine Coverage 1st Dose (%),-0.23060554940784309,0.001789018497418403,181,**
2018,Vaccine Coverage 2nd Dose (%),-0.1020234937653797,0.20066522183374447,159,ns
2019,GDP per Capita,-0.06933475877885893,0.3563995017406223,179,ns
2019,Health Expenditure (% GDP),-0.05788440194655511,0.6835632575536814,52,ns
2019,Vaccine Hesitancy (%),0.283072546230441,0.08505022682811682,38,.
2019,Urban Population (%),-0.07528662179241932,0.30843352798964935,185,ns
2019,Birth Rate,0.0908980276800535,0.218503893004209,185,ns
2019,Net Migration,-0.04000951450397783,0.5897261320448679,184,ns
2019,Population Density,-0.0740407977670125,0.3165302861550369,185,ns
2019,Political Stability Index,-0.2703814347271548,0.0001974708205562475,185,***
2019,Household Size,0.0924987054893944,0.24319594895436872,161,ns
2019,Vaccine Coverage 1st Dose (%),-0.2811936187150924,0.00010564406084599901,185,***
2019,Vaccine Coverage 2nd Dose (%),-0.10655107127534301,0.16668131728487504,170,ns
2020,GDP per Capita,-0.32720509337529863,1.4966964241064791e-05,168,***
2020,Health Expenditure (% GDP),-0.12801515236167976,0.3657733159982427,52,ns
2020,Vaccine Hesitancy (%),0.28506557744235655,0.042602118582136674,51,*
2020,Urban Population (%),-0.33903595696237665,4.734314867229785e-06,174,***
2020,Birth Rate,0.4209287803894866,7.321391240507438e-09,174,***
2020,Net Migration,-0.01743466545158212,0.8199011828192382,173,ns
2020,Population Density,-0.08142817180592346,0.28545543397503925,174,ns
2020,Political Stability Index,-0.4570521961982372,2.3048455133802765e-10,174,***
2020,Household Size,0.39193111635425937,4.989918572131161e-07,154,***
2020,Vaccine Coverage 1st Dose (%),-0.2877117123704889,0.00011833947433052574,174,***
2020,Vaccine Coverage 2nd Dose (%),-0.23309126023964977,0.002835574733801206,162,**
2021,GDP per Capita,-0.44924685515145407,1.4454154488188573e-08,145,***
2021,Health Expenditure (% GDP),-0.23357347924336097,0.17036469114203348,36,ns
2021,Vaccine Hesitancy (%),-0.12361024422101066,0.6364576896066758,17,ns
2021,Urban Population (%),-0.35153144582631246,9.604594828904658e-06,151,***
2021,Birth Rate,0.569981489766294,2.1973853934137375e-14,151,***
2021,Net Migration,-0.09958972342345082,0.22530825757671621,150,ns
2021,Population Density,-0.09584085861379973,0.24175056403897277,151,ns
2021,Political Stability Index,-0.5127221537406381,1.6921178250778375e-11,151,***
2021,Household Size,0.5195955317918391,9.059655299933653e-11,136,***
2021,Vaccine Coverage 1st Dose (%),-0.34819190299032515,1.181425868255024e-05,151,***
2021,Vaccine Coverage 2nd Dose (%),-0.3354068499185551,4.2227106568341466e-05,143,***
2022,GDP per Capita,-0.4675558952409366,4.565600923836668e-10,160,***
2022,Health Expenditure (% GDP),-0.064258233525331,0.6859982768570765,42,ns
2022,Vaccine Hesitancy (%),0.18106388262488582,0.14255816906259125,67,ns
2022,Urban Population (%),-0.2976805783731363,9.818218927202113e-05,166,***
2022,Birth Rate,0.5714453845825266,8.967892030809218e-16,166,***
2022,Net Migration,-0.20427602759665014,0.008492468650481042,165,**
2022,Population Density,-0.028268725095227695,0.7176979244779709,166,ns
2022,Political Stability Index,-0.4910505731277395,1.8558553810643188e-11,166,***
2022,Household Size,0.5482208595798939,3.82643557406128e-13,150,***
2022,Vaccine Coverage 1st Dose (%),-0.24876865518392652,0.001229690368132864,166,**
2022,Vaccine Coverage 2nd Dose (%),-0.3003567153073302,0.00011387799195084097,160,***
2023,GDP per Capita,-0.30792174601423977,4.898291476046903e-05,168,***
2023,Health Expenditure (% GDP),-0.0109823083284368,0.9463765914438846,40,ns
2023,Vaccine Hesitancy (%),-0.07005377922156099,0.5369195384779477,80,ns
2023,Urban Population (%),-0.24294768930178975,0.0012373138609552514,174,**
2023,Birth Rate,0.41683749377458806,1.0564484173108267e-08,174,***
2023,Net Migration,-0.09025127652348065,0.2376519903830994,173,ns
2023,Population Density,-0.027207610699875626,0.7215618409814373,174,ns
2023,Political Stability Index,-0.5075720947243169,8.800583773816581e-13,174,***
2023,Household Size,0.4282429271826248,3.019129804893086e-08,154,***
2023,Vaccine Coverage 1st Dose (%),-0.20195602704702628,0.007358805739795039,175,**
2023,Vaccine Coverage 2nd Dose (%),-0.15798772931216526,0.03903819778553015,171,*
2024,GDP per Capita,-0.1302241970793387,0.09247799504590756,168,.
2024,Health Expenditure (% GDP),0.2137734972332617,0.19749360600128066,38,ns
2024,Vaccine Hesitancy (%),-0.07950646189566915,0.7055947040522919,25,ns
2024,Urban Population (%),-0.14173905730546615,0.055627036362860476,183,.
2024,Net Migration,-0.04228626184245773,0.5708528192022705,182,ns
2024,Household Size,0.17899239003808912,0.02309609438833622,161,*
2024,Vaccine Coverage 1st Dose (%),-0.2935170475219692,5.2601400959453777e-05,184,***
2024,Vaccine Coverage 2nd Dose (%),-0.1842120963426547,0.013306135398320068,180,*
2025,Household Size,0.16057124176484128,0.04454466349805161,157,*
